source;source_id;timestamp;price;total area;dorms;toilets;parking;address;lat;lng
vivareal;lote-terreno-morumbi-zona-sul-sao-paulo-4931m2-venda-RS54000000-id-2570535252;"2023-11-01 16:35:21.228424";54000000;4931;;;0.0;Morumbi, São Paulo - SP;-23.5978856;-46.7201808
vivareal;ponto-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-1172m2-venda-RS21949858-id-2662731563;"2023-11-01 16:35:45.293509";21949858;1172;;2.0;2.0;Rua Oscar Freire, 1560 - Pinheiros, São Paulo - SP;-23.5584088;-46.6731238
vivareal;apartamento-4-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-632m2-venda-RS26800000-id-2641686853;"2023-11-01 16:36:39.208950";26800000;632;4.0;;7.0;Rua do Livramento - Ibirapuera, São Paulo - SP;-23.5795335;-46.652537
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-500m2-venda-RS30000000-id-2652557924;"2023-11-01 16:37:03.159595";30000000;500;5.0;;50.0;Rua Bueno Brandão, 257 - Vila Nova Conceição, São Paulo - SP;-23.5909651;-46.6703553
vivareal;sobrado-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-760m2-venda-RS17750000-id-2633439914;"2023-11-01 16:37:57.537837";17750000;760;4.0;;5.0;Rua Oliveira Pimentel, 99 - Jardim Paulista, São Paulo - SP;-23.5845542;-46.6643644
vivareal;sala-comercial-jardim-sao-luis-zona-sul-sao-paulo-com-garagem-2844m2-venda-RS25596360-id-2656828409;"2023-11-01 16:38:51.396728";25596360;2844;;19.0;28.0;Jardim São Luís, São Paulo - SP;-23.6513756;-46.7330562
vivareal;galpao-deposito-armazem-furnas-zona-norte-sao-paulo-2200m2-venda-RS15000000-id-2454101694;"2023-11-01 16:39:16.028151";15000000;2200;;;0.0;Furnas, São Paulo - SP;-23.4323679;-46.5909773
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-1120m2-venda-RS17100000-id-2658773399;"2023-11-01 16:39:40.734826";17100000;1120;;12.0;32.0;Avenida das Nações Unidas, 17007 - Brooklin, São Paulo - SP;-23.6006359;-46.6948741
vivareal;casa-de-condominio-4-quartos-chacara-flora-zona-sul-sao-paulo-com-garagem-867m2-venda-RS29800000-id-2570955470;"2023-11-01 16:40:05.036901";29800000;867;4.0;;8.0;Rua Recanto - Chácara Flora, São Paulo - SP;-23.6461252;-46.6831358
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-500m2-venda-RS22000000-id-2583403776;"2023-11-01 16:40:28.789248";22000000;500;5.0;;5.0;Rua Bueno Brandão, 298 - Vila Nova Conceição, São Paulo - SP;-23.5906782;-46.6704734
vivareal;imovel-comercial-bras-zona-leste-sao-paulo-3590m2-venda-RS18000000-id-2638246205;"2023-11-01 16:40:52.646111";18000000;3590;;;0.0;Vila Vinte e Um de Abril - Brás, São Paulo - SP;-23.5428137;-46.6077818
vivareal;imovel-comercial-bras-zona-leste-sao-paulo-9313m2-venda-RS27000000-id-2650446353;"2023-11-01 16:41:18.253270";27000000;9313;;1.0;;Rua Doutor Virgílio do Nascimento - Brás, São Paulo - SP;-23.5300388;-46.6135745
vivareal;cobertura-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-565m2-venda-RS20600000-id-2663794810;"2023-11-01 16:41:42.960966";20600000;565;4.0;;9.0;Rua Jacques Félix - Vila Nova Conceição, São Paulo - SP;-23.5917212;-46.6713047
vivareal;predio-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-808m2-venda-RS21000000-id-2655821581;"2023-11-01 16:42:07.076843";21000000;808;;8.0;12.0;Avenida Doutor Cardoso de Melo, 1582 - Vila Olímpia, São Paulo - SP;-23.5966446;-46.68847299999999
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-500m2-venda-RS22621770-id-2661672978;"2023-11-01 16:42:31.364204";22621770;500;5.0;;6.0;Vila Nova Conceição, São Paulo - SP;-23.5917828;-46.6727333
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-962m2-venda-RS18000000-id-2613604780;"2023-11-01 16:42:55.212680";18000000;962;;10.0;20.0;Avenida das Nações Unidas, 12399 - Brooklin, São Paulo - SP;-23.6006359;-46.6948741
vivareal;imovel-comercial-liberdade-centro-sao-paulo-com-garagem-3480m2-venda-RS15000000-id-2657133032;"2023-11-01 16:43:19.314085";15000000;3480;;;14.0;Rua Rocha Pombo - Liberdade, São Paulo - SP;-23.563786;-46.6340116
vivareal;ponto-comercial-jardim-paulista-zona-sul-sao-paulo-1260m2-venda-RS16000002-id-2647800205;"2023-11-01 16:43:43.059117";16000002;1260;;;0.0;Alameda Santos, 1343 - Jardim Paulista, São Paulo - SP;-23.5642623;-46.6552942
vivareal;apartamento-4-quartos-moema-zona-sul-sao-paulo-com-garagem-375m2-venda-RS15600000-id-2649128972;"2023-11-01 16:44:07.451871";15600000;375;4.0;;5.0;Rua Ministro Gabriel de Rezende Passos, 319 - Moema, São Paulo - SP;-23.599618;-46.6627544
vivareal;"4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-1040m2-venda-RS20000000-id-2650489489";"2023-11-01 16:44:31.913019";20000000;1040;4.0;;12.0;Jardim Paulista, São Paulo - SP;-23.5739787;-46.6606906
vivareal;apartamento-4-quartos-moema-zona-sul-sao-paulo-com-garagem-360m2-venda-RS15403000-id-2633307094;"2023-11-01 16:45:50.311309";15403000;360;4.0;;4.0;Avenida Indianópolis - Moema, São Paulo - SP;-23.6089554;-46.652285
vivareal;apartamento-5-quartos-moema-zona-sul-sao-paulo-com-garagem-469m2-venda-RS17999990-id-2659793154;"2023-11-01 16:46:14.193184";17999990;469;5.0;;6.0;Rua Canário, 80 - Moema, São Paulo - SP;-23.5970891;-46.6633296
vivareal;sala-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-1001m2-venda-RS20000000-id-2550644589;"2023-11-01 16:46:37.977497";20000000;1001;;8.0;24.0;Rua Gomes de Carvalho, 1996 - Vila Olímpia, São Paulo - SP;-23.5935272;-46.6912034
vivareal;sala-comercial-indianopolis-zona-sul-sao-paulo-com-garagem-836m2-venda-RS20900000-id-2639760648;"2023-11-01 16:47:02.154517";20900000;836;;10.0;10.0;Avenida Rubem Berta - Indianópolis, São Paulo - SP;-23.600044;-46.6511009
vivareal;apartamento-4-quartos-paraiso-zona-sul-sao-paulo-com-garagem-790m2-venda-RS21920000-id-2525132833;"2023-11-01 16:47:26.319809";21920000;790;4.0;;6.0;Rua Hermano Ribeiro da Silva, 157 - Paraíso, São Paulo - SP;-23.581309;-46.6519334
vivareal;cobertura-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-415m2-venda-RS17949980-id-2663899513;"2023-11-01 16:47:52.689038";17949980;415;4.0;;5.0;Rua General Mena Barreto, 427 - Jardim Paulista, São Paulo - SP;-23.5811271;-46.6668009
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-638m2-venda-RS20000000-id-2550607476;"2023-11-01 16:48:16.465860";20000000;638;;6.0;20.0;Avenida Presidente Juscelino Kubitschek, 51 - Itaim Bibi, São Paulo - SP;-23.5855236;-46.671198
vivareal;casa-de-condominio-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-603m2-venda-RS18125956-id-2665772163;"2023-11-01 16:48:40.551564";18125956;603;4.0;;5.0;Rua Dona Elisa Pereira de Barros, 01 - Jardim Europa, São Paulo - SP;-23.5738886;-46.6894135
vivareal;apartamento-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-470m2-venda-RS16000000-id-2613982423;"2023-11-01 16:49:34.553204";16000000;470;4.0;;6.0;Rua Pamplona, 1808 - Jardim Paulista, São Paulo - SP;-23.5716886;-46.66176429999999
vivareal;apartamento-4-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-286m2-venda-RS15078540-id-2635002280;"2023-11-01 16:49:58.432266";15078540;286;4.0;;4.0;Avenida República do Líbano - Ibirapuera, São Paulo - SP;-23.5873062;-46.6641748
vivareal;casa-6-quartos-retiro-morumbi-zona-sul-sao-paulo-com-garagem-1770m2-venda-RS32000000-id-2570961515;"2023-11-01 16:50:22.583071";32000000;1770;6.0;;6.0;Rua Antônio de Andrade Rebelo - Retiro Morumbi , São Paulo - SP;-23.6193621;-46.7080443
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-1115m2-venda-RS20987000-id-2658809177;"2023-11-01 16:50:46.263526";20987000;1115;;10.0;36.0;Avenida Roque Petroni Júnior, 630 - Brooklin, São Paulo - SP;-23.6243521;-46.6932735
vivareal;apartamento-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-587m2-venda-RS15700000-id-2636921809;"2023-11-01 16:51:09.952532";15700000;587;4.0;;8.0;Alameda Joaquim Eugênio de Lima - Jardim Paulista, São Paulo - SP;-23.5693755;-46.6540624
vivareal;imovel-comercial-jardim-paulista-zona-sul-sao-paulo-com-garagem-400m2-venda-RS29900000-id-2652376279;"2023-11-01 16:51:33.717040";29900000;400;;7.0;20.0;Rua Peixoto Gomide, 1596 - Jardim Paulista, São Paulo - SP;-23.5657714;-46.66238810000001
vivareal;galpao-deposito-armazem-santo-amaro-zona-sul-sao-paulo-12100m2-venda-RS80000000-id-2661161997;"2023-11-01 16:51:57.419437";80000000;12100;;1.0;;Santo Amaro, São Paulo - SP;-23.6463717;-46.7054221
vivareal;galpao-deposito-armazem-lapa-zona-oeste-sao-paulo-com-garagem-11979m2-venda-RS39420000-id-2609013991;"2023-11-01 16:52:21.273575";39420000;11979;;;100.0;Rua William Speers, 182 - Lapa, São Paulo - SP;-23.5196562;-46.6963428
vivareal;galpao-deposito-armazem-parque-industrial-tomas-edson-zona-oeste-sao-paulo-com-garagem-3647m2-venda-RS20000000-id-2652642310;"2023-11-01 16:52:45.085893";20000000;3647;;6.0;35.0;Rua Willy Heinrich Borghoff, 368 - Parque Industrial Tomas Edson, São Paulo - SP;-23.5213582;-46.673919
vivareal;lote-terreno-jardim-boa-vista-zona-oeste-sao-paulo-15692m2-venda-RS24000000-id-2536951276;"2023-11-01 16:53:38.868700";24000000;15692;;;0.0;Rodovia Raposo Tavares - Jardim Boa Vista, São Paulo - SP;-23.086323;-49.5295541
vivareal;galpao-deposito-armazem-1-quartos-agua-branca-zona-oeste-sao-paulo-5400m2-venda-RS46255000-id-2570959154;"2023-11-01 16:54:03.016118";46255000;5400;1.0;3.0;0.0;Rua Capitão Francisco Teixeira Nogueira - Água Branca, São Paulo - SP;-23.51148;-46.6882631
vivareal;apartamento-4-quartos-cidade-jardim-zona-sul-sao-paulo-com-garagem-753m2-venda-RS31000000-id-2583177127;"2023-11-01 16:54:26.540682";31000000;753;4.0;;7.0;Rua Armando Petrella, 431 - Cidade Jardim, São Paulo - SP;-23.599075;-46.69887199999999
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-752m2-venda-RS18000000-id-2652582156;"2023-11-01 16:54:50.394822";18000000;752;;10.0;36.0;Rua Arquiteto Olavo Redig de Campos, 105 - Brooklin, São Paulo - SP;-23.6273397;-46.70155310000001
vivareal;apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-535m2-venda-RS26000000-id-2593355770;"2023-11-01 16:55:14.707777";26000000;535;4.0;;8.0;Avenida Hélio Pellegrino - Vila Nova Conceição, São Paulo - SP;-23.598309;-46.6726165
vivareal;santo-amaro-zona-sul-sao-paulo-com-garagem-12158m2-venda-RS90000000-id-2607582204;"2023-11-01 16:55:38.981224";90000000;12158;;10.0;187.0;Ponte João Dias - Santo Amaro, São Paulo - SP;-23.6447973;-46.7256852
vivareal;galpao-deposito-armazem-vila-carrao-zona-leste-sao-paulo-com-garagem-2980m2-venda-RS32000000-id-2650618473;"2023-11-01 16:56:03.081818";32000000;2980;;5.0;20.0;Rua Barão de Itamaracá, 1051 - Vila Carrão, São Paulo - SP;-23.5524665;-46.5234254
vivareal;ponto-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-941m2-venda-RS16000000-id-2617562728;"2023-11-01 16:56:29.901328";16000000;941;;6.0;16.0;Vila Olímpia, São Paulo - SP;-23.598157;-46.6829301
vivareal;galpao-deposito-armazem-bras-zona-leste-sao-paulo-com-garagem-9313m2-venda-RS30000000-id-2515631658;"2023-11-01 16:56:53.708951";30000000;9313;;10.0;72.0;Rua Doutor Virgílio do Nascimento, 390 - Brás, São Paulo - SP;-23.5292996;-46.6126824
vivareal;casa-de-condominio-4-quartos-chacara-flora-zona-sul-sao-paulo-com-garagem-1176m2-venda-RS15000000-id-2633154054;"2023-11-01 17:13:55.478823";15000000;1176;4.0;;20.0;Rua Visconde de Porto Seguro - Chácara Flora, São Paulo - SP;-23.6424647;-46.6854624
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-570m2-venda-RS28000000-id-2525371376;"2023-11-01 17:14:19.244621";28000000;570;4.0;;6.0;Rua Leopoldo Couto Magalhães Júnior - Itaim Bibi, São Paulo - SP;-23.5882415;-46.680574
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-391m2-venda-RS16000000-id-2447977612;"2023-11-01 17:29:55.500573";16000000;391;4.0;;5.0;Rua Emanuel Kant, 170 - Jardim Europa, São Paulo - SP;-23.5811917;-46.681087
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-1929m2-venda-RS30000000-id-2603266682;"2023-11-01 17:30:21.060629";30000000;1929;;10.0;50.0;Avenida Doutor Chucri Zaidan, 250 - Brooklin, São Paulo - SP;-23.6180748;-46.6980498
vivareal;predio-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-1022m2-venda-RS20000000-id-2661861240;"2023-11-01 17:38:51.747673";20000000;1022;;;23.0;Rua Fradique Coutinho - Pinheiros, São Paulo - SP;-23.5577992;-46.6902498
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-598m2-venda-RS15000000-id-2658803197;"2023-11-01 17:39:15.975949";15000000;598;;12.0;20.0;Avenida das Nações Unidas, 14171 - Brooklin, São Paulo - SP;-23.6006359;-46.6948741
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-1006m2-venda-RS35000000-id-2660073408;"2023-11-01 17:39:40.166431";35000000;1006;;8.0;30.0;Avenida Presidente Juscelino Kubitschek, 1400 - Itaim Bibi, São Paulo - SP;-23.5902917;-46.6827277
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-1606m2-venda-RS16100000-id-2659743749;"2023-11-01 17:40:07.357812";16100000;1606;;10.0;12.0;Avenida das Nações Unidas, 11633 - Brooklin, São Paulo - SP;-23.6018678;-46.6952271
vivareal;sala-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-1351m2-venda-RS40242530-id-2589440020;"2023-11-01 17:40:31.037827";40242530;1351;;12.0;36.0;Rua Gomes de Carvalho, 1957 - Vila Olímpia, São Paulo - SP;-23.5942522;-46.6910263
vivareal;sala-comercial-bela-vista-centro-sao-paulo-com-garagem-490m2-venda-RS16000000-id-2658771608;"2023-11-01 17:40:54.858897";16000000;490;;4.0;10.0;Avenida Paulista, 1048 - Bela Vista, São Paulo - SP;-23.5645009;-46.6522438
vivareal;apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-402m2-venda-RS20000000-id-2660670470;"2023-11-01 17:41:43.139640";20000000;402;3.0;;5.0;Rua Inajaroba, 43 - Vila Nova Conceição, São Paulo - SP;-23.5965644;-46.6660641
vivareal;imovel-comercial-santo-amaro-zona-sul-sao-paulo-8000m2-venda-RS119999956-id-2665776113;"2023-11-01 17:42:07.670997";119999956;8000;;;0.0;Avenida Washington Luís, 01 - Santo Amaro, São Paulo - SP;-23.6606505;-46.7047736
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-250m2-venda-RS15000000-id-2625805449;"2023-11-01 17:42:33.251591";15000000;250;4.0;;1.0;Rua Angelina Maffei Vita, 280 - Jardim Europa, São Paulo - SP;-23.5785278;-46.6891758
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-2291m2-venda-RS45810600-id-2653477097;"2023-11-01 17:42:57.266897";45810600;2291;;11.0;62.0;Avenida das Nações Unidas, 14401 - Brooklin, São Paulo - SP;-23.6236987;-46.7033679
vivareal;casa-5-quartos-jardim-luzitania-zona-sul-sao-paulo-com-garagem-900m2-venda-RS26000000-id-2536723611;"2023-11-01 17:43:21.664900";26000000;900;5.0;;8.0;Avenida IV Centenário, 50 - Jardim Luzitânia, São Paulo - SP;-23.5953889;-46.6652341
vivareal;imovel-comercial-vila-olimpia-zona-sul-sao-paulo-991m2-venda-RS15999956-id-2665777628;"2023-11-01 17:44:16.413566";15999956;991;;;0.0;Avenida dos Bandeirantes, 01 - Vila Olímpia, São Paulo - SP;-23.598416;-46.6880376
vivareal;apartamento-5-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-429m2-venda-RS20000000-id-2651408516;"2023-11-01 17:44:40.222788";20000000;429;5.0;;2.0;Jardim Europa, São Paulo - SP;-23.5773019;-46.6802279
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-524m2-venda-RS17700000-id-2660452120;"2023-11-01 17:45:04.682664";17700000;524;;6.0;16.0;Avenida Brigadeiro Faria Lima, 4221 - Itaim Bibi, São Paulo - SP;-23.5932958;-46.6801758
vivareal;cobertura-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-528m2-venda-RS31800000-id-2663287754;"2023-11-01 17:45:28.487824";31800000;528;4.0;;8.0;Vila Nova Conceição, São Paulo - SP;-23.5917828;-46.6727333
vivareal;sala-comercial-centro-centro-sao-paulo-540m2-venda-RS580000000-id-2475445695;"2023-11-01 17:46:53.295839";580000000;540;;4.0;0.0;Rua Antônio de Godói, 88 - Centro, São Paulo - SP;-23.5421318;-46.6370877
vivareal;apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-398m2-venda-RS18000000-id-2576302723;"2023-11-01 17:47:17.002785";18000000;398;3.0;;6.0;Alameda Jauaperi, 87 - Moema, São Paulo - SP;-23.5991018;-46.66144269999999
vivareal;sala-comercial-brooklin-zona-sul-sao-paulo-com-garagem-685m2-venda-RS17100000-id-2569563330;"2023-11-01 17:50:31.482913";17100000;685;;10.0;19.0;Avenida Engenheiro Luiz Carlos Berrini, 105 - Brooklin, São Paulo - SP;-23.5988754;-46.6902931
vivareal;apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-398m2-venda-RS17447900-id-2585294827;"2023-11-01 17:51:25.306118";17447900;398;4.0;;5.0;Rua João Lourenço, 577 - Vila Nova Conceição, São Paulo - SP;-23.5900512;-46.6699261
vivareal;casa-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-1055m2-venda-RS22500000-id-2665285507;"2023-11-01 17:51:49.207083";22500000;1055;4.0;;4.0;Rua França - Jardim Europa, São Paulo - SP;-23.5760397;-46.6748352
vivareal;galpao-deposito-armazem-furnas-zona-norte-sao-paulo-2200m2-venda-RS15000000-id-2454101694;"2023-11-01 17:52:12.978334";15000000;2200;;;0.0;Furnas, São Paulo - SP;-23.4323679;-46.5909773
vivareal;apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-398m2-venda-RS15522000-id-2622583906;"2023-11-01 17:52:36.688253";15522000;398;3.0;;6.0;Alameda Jauaperi, 83 - Moema, São Paulo - SP;-23.5991521;-46.661274
vivareal;lote-terreno-cambuci-zona-sul-sao-paulo-4314m2-venda-RS26600000-id-2586651123;"2023-11-01 17:53:00.369651";26600000;4314;;1.0;;Avenida do Estado, 5476 - Cambuci, São Paulo - SP;-23.5587207;-46.6169215
vivareal;casa-de-condominio-6-quartos-alto-da-boa-vista-zona-sul-sao-paulo-com-garagem-1118m2-venda-RS25000000-id-2616960016;"2023-11-01 17:53:24.037542";25000000;1118;6.0;;15.0;Rua Maguari - Alto Da Boa Vista, São Paulo - SP;-23.6437827;-46.6812878
vivareal;imovel-comercial-vila-sofia-zona-sul-sao-paulo-com-garagem-8944m2-venda-RS35000000-id-2664685805;"2023-11-01 17:53:47.764117";35000000;8944;;;35.0;Avenida Nossa Senhora do Sabará - Vila Sofia, São Paulo - SP;-23.6606577;-46.6951064
vivareal;imovel-comercial-jardim-paulista-zona-sul-sao-paulo-com-garagem-400m2-venda-RS29900000-id-2652376279;"2023-11-01 17:54:12.081187";29900000;400;;7.0;20.0;Rua Peixoto Gomide, 1596 - Jardim Paulista, São Paulo - SP;-23.5657714;-46.66238810000001
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-921m2-venda-RS33000000-id-2660996292;"2023-11-01 17:54:35.793073";33000000;921;;;26.0;Avenida Brigadeiro Faria Lima, 3900 - Itaim Bibi, São Paulo - SP;-23.5900138;-46.6819396
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-575m2-venda-RS21000000-id-2446256984;"2023-11-01 17:54:59.593394";21000000;575;4.0;4.0;6.0;Avenida Horácio Lafer - Itaim Bibi, São Paulo - SP;-23.5878823;-46.6835767
vivareal;sobrado-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-724m2-venda-RS18900000-id-2622045114;"2023-11-01 17:55:23.670053";18900000;724;3.0;;8.0;Avenida IV Centenário - Vila Nova Conceição, São Paulo - SP;-23.5952214;-46.6645034
vivareal;galpao-deposito-armazem-vila-ribeiro-de-barros-zona-oeste-sao-paulo-6203m2-venda-RS29999956-id-2665841679;"2023-11-01 17:55:47.391365";29999956;6203;;;0.0;Rua Major Paladino, 01 - Vila Ribeiro De Barros, São Paulo - SP;-23.5236158;-46.7379016
vivareal;apartamento-4-quartos-moema-zona-sul-sao-paulo-com-garagem-375m2-venda-RS15946990-id-2661136825;"2023-11-01 17:56:11.507648";15946990;375;4.0;;5.0;Rua Ministro Gabriel de Rezende Passos, 319 - Moema, São Paulo - SP;-23.599618;-46.6627544
vivareal;apartamento-4-quartos-tatuape-zona-leste-sao-paulo-com-garagem-593m2-venda-RS17500000-id-2665367188;"2023-11-01 17:56:35.247501";17500000;593;4.0;;8.0;Rua Itapeti, 141 - Tatuapé, São Paulo - SP;-23.5515119;-46.5697949
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-690m2-venda-RS34500000-id-2537792486;"2023-11-01 17:56:59.788863";34500000;690;4.0;;8.0;Rua Tucumã, 540 - Jardim Europa, São Paulo - SP;-23.5820759;-46.6901873
vivareal;apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-350m2-venda-RS19799956-id-2665758295;"2023-11-01 17:57:23.461437";19799956;350;2.0;;4.0;Rua Salvador Cardoso, 01 - Itaim Bibi, São Paulo - SP;-23.5859229;-46.6859981
vivareal;ponto-comercial-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-611m2-venda-RS17952308-id-2658834479;"2023-11-01 17:58:17.500421";17952308;611;;1.0;1.0;Rua Professor Filadelfo Azevedo, 665 - Vila Nova Conceição, São Paulo - SP;-23.5881884;-46.6705937
vivareal;imovel-comercial-mooca-zona-leste-sao-paulo-com-garagem-1915m2-venda-RS15000000-id-2648049239;"2023-11-01 17:58:41.285253";15000000;1915;;3.0;3.0;Rua do Oratório, 1563 - Móoca, São Paulo - SP;-23.5651783;-46.58910119999999
vivareal;lote-terreno-barra-funda-zona-oeste-sao-paulo-11100m2-venda-RS66000000-id-2646949683;"2023-11-01 17:59:35.779840";66000000;11100;;;0.0;Rua Quirino dos Santos - Barra Funda, São Paulo - SP;-23.5227794;-46.6645563
vivareal;apartamento-4-quartos-moema-zona-sul-sao-paulo-com-garagem-787m2-venda-RS17000000-id-2522711387;"2023-11-01 18:00:00.104450";17000000;787;4.0;;6.0;Moema, São Paulo - SP;-23.6020214;-46.6721032
vivareal;cobertura-5-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-703m2-venda-RS18616956-id-2665755963;"2023-11-01 18:00:23.935783";18616956;703;5.0;;5.0;Avenida Doutora Ruth Cardoso, 01 - Alto de Pinheiros, São Paulo - SP;-23.5540942;-46.7180068
vivareal;sala-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-829m2-venda-RS15000000-id-2487387902;"2023-11-01 18:00:47.600535";15000000;829;;8.0;22.0;Rua Gomes de Carvalho, 1510 - Vila Olímpia, São Paulo - SP;-23.5957398;-46.6873972
vivareal;casa-de-condominio-5-quartos-brooklin-zona-sul-sao-paulo-com-garagem-1200m2-venda-RS16000000-id-2618953555;"2023-11-01 18:01:41.732442";16000000;1200;5.0;;7.0;Brooklin, São Paulo - SP;-23.6193175;-46.682458
vivareal;cobertura-5-quartos-paraiso-zona-sul-sao-paulo-com-garagem-768m2-venda-RS18000000-id-2584400988;"2023-11-01 18:02:06.253939";18000000;768;5.0;;6.0;Rua Curitiba - Paraíso, São Paulo - SP;-23.5812737;-46.6541037
vivareal;predio-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-808m2-venda-RS21000000-id-2655821581;"2023-11-01 18:03:24.230037";21000000;808;;8.0;12.0;Avenida Doutor Cardoso de Melo, 1582 - Vila Olímpia, São Paulo - SP;-23.5966446;-46.68847299999999
vivareal;cobertura-4-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-632m2-venda-RS30000000-id-2658205566;"2023-11-01 18:03:48.194958";30000000;632;4.0;;6.0;Rua Vupabussu, 210 - Alto de Pinheiros, São Paulo - SP;-23.5598081;-46.6986436
vivareal;galpao-deposito-armazem-aricanduva-zona-leste-sao-paulo-1000m2-venda-RS24000000-id-2554450506;"2023-11-01 18:04:12.480185";24000000;1000;;5.0;0.0;Avenida Aricanduva - Aricanduva, São Paulo - SP;-23.5637105;-46.5088271
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-923m2-venda-RS44900000-id-2636268500;"2023-11-01 18:04:36.324962";44900000;923;5.0;;7.0;Rua Bueno Brandão, 257 - Vila Nova Conceição, São Paulo - SP;-23.5909651;-46.6703553
vivareal;apartamento-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-585m2-venda-RS17406770-id-2506949804;"2023-11-01 18:05:00.009823";17406770;585;4.0;;5.0;Alameda Lorena - Jardim Paulista, São Paulo - SP;-23.5668466;-46.6626069
vivareal;ponto-comercial-jardim-aricanduva-zona-leste-sao-paulo-160639m2-venda-RS25000000-id-2570525927;"2023-11-01 18:05:53.653819";25000000;160639;;;0.0;Jardim Aricanduva, São Paulo - SP;-23.5642543;-46.5108471
vivareal;casa-de-condominio-4-quartos-barra-funda-zona-oeste-sao-paulo-com-garagem-603m2-venda-RS16846930-id-2638956364;"2023-11-01 18:06:19.587748";16846930;603;4.0;;4.0;Rua Dona Elisa - Barra Funda, São Paulo - SP;-23.5299766;-46.6628286
vivareal;apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-542m2-venda-RS38430000-id-2633428716;"2023-11-01 18:06:44.298236";38430000;542;1.0;;8.0;Itaim Bibi, São Paulo - SP;-23.5837476;-46.6780743
vivareal;predio-comercial-conceicao-zona-sul-sao-paulo-com-garagem-1800m2-venda-RS17000000-id-2587417421;"2023-11-01 18:07:08.046305";17000000;1800;;9.0;9.0;Avenida Engenheiro George Corbisier - Conceição, São Paulo - SP;-23.6436245;-46.6448336
